profile,seed,rating,policy,scenario,mmr_rank_divergence,visible_rank_volatility,rank_mmr_hysteresis_area,fairness_debt_index,exposure_risk_index
full_core,205,dynamic_k,multi_objective,pareto_fast,27.094043473844515,175.96289861830243,2438.4639126460065,0.2644583320802264,0.486369658298976
full_core,205,dynamic_k,multi_objective,pareto_strict,27.428284315339813,176.88853310416772,2468.545588380583,0.2803507629313434,0.5092106900355038
full_core,205,dynamic_k,multi_objective,proxy_default,27.31006414851113,176.84813420067815,2457.905773366002,0.30039483286179536,0.5133536141615773
full_core,205,dynamic_k,multi_objective,proxy_divergence_heavy,27.31006414851113,176.84813420067815,2457.905773366002,0.30039483286179536,0.5478699484608678
full_core,205,dynamic_k,multi_objective,proxy_exposure_heavy,27.31006414851113,176.84813420067815,2457.905773366002,0.30039483286179536,0.6121253838732537
full_core,205,dynamic_k,multi_objective,proxy_waiting_heavy,27.31006414851113,176.84813420067815,2457.905773366002,0.30039483286179536,0.5700462574009365
full_core,205,dynamic_k,multi_objective,rank_mmr_divergence,44.209896641574296,149.52421060728918,3978.890697741687,0.3013113278738636,0.5358085635893688
full_core,205,context_aware,nearest,rating_validity,29.05655569834553,192.50607978608448,2615.0900128510975,0.5274342611865361,0.7592758131105067
full_core,205,drift_aware,nearest,rating_validity,26.54212527895376,114.35541705046175,2388.7912751058384,0.49293196353468877,0.7491566333314584
full_core,205,dynamic_k,nearest,rating_validity,28.201836500218956,190.8367118386188,2538.165285019706,0.5781623849515022,0.7617596540487178
full_core,205,elo,nearest,rating_validity,19.31999633547088,163.40533330592837,1738.7996701923792,0.6323938043811902,0.7857015639687578
full_core,205,glicko_like,nearest,rating_validity,23.25789038645544,170.77798477041603,2093.2101347809894,0.606762474283359,0.7783129961881413
full_core,205,dynamic_k,multi_objective,role_scarcity,28.11599954251941,176.14161005325988,2530.439958826747,0.29314446070720274,0.5183694461642396
full_core,205,dynamic_k,multi_objective,seasonal_reset,26.078397959564125,174.2948714089865,2347.055816360771,0.2911656690545467,0.5125071020138986
full_core,205,dynamic_k,multi_objective,skill_drift,27.29274371137728,175.82374071435325,2456.3469340239553,0.2906721729544986,0.5179486610927209
full_core,205,dynamic_k,multi_objective,smurf_disruption,27.047901103902294,192.6141175615289,2434.3110993512064,0.4216772996809463,0.5442595586696739
full_core,205,dynamic_k,expanding,team_matchmaking,28.201836500218956,190.8367118386188,2538.165285019706,0.5781623849515022,0.7617596540487178
full_core,205,dynamic_k,fairness_constrained,team_matchmaking,28.261549886464643,185.7273211701993,2543.539489781818,0.5018592528244802,0.7027334628609766
full_core,205,dynamic_k,multi_objective,team_matchmaking,27.31006414851113,176.84813420067815,2457.905773366002,0.30039483286179536,0.5133536141615773
full_core,205,dynamic_k,nearest,team_matchmaking,28.201836500218956,190.8367118386188,2538.165285019706,0.5781623849515022,0.7617596540487178
full_core,205,dynamic_k,random,team_matchmaking,26.52142620685328,191.3082203211505,2386.9283586167953,0.5793354553191697,0.769195452122268
full_core,205,dynamic_k,role_aware,team_matchmaking,27.077453427037877,176.20081163012335,2436.970808433409,0.14750392888382055,0.4971494935469512
full_core,206,dynamic_k,multi_objective,cold_start,27.44635783904089,167.84900819228224,2470.17220551368,0.26442679055475343,0.4963106677294696
full_core,206,dynamic_k,multi_objective,pareto_fast,26.91329121193534,174.51703521738324,2422.196209074181,0.33106752919409493,0.518614078402917
full_core,206,dynamic_k,multi_objective,pareto_strict,26.95238515225138,175.13468194872533,2425.7146637026244,0.33883866440606036,0.5135036651136121
full_core,206,dynamic_k,multi_objective,proxy_default,27.34038655373657,175.32794725662774,2460.634789836291,0.3467414802514629,0.5266880841368435
full_core,206,dynamic_k,multi_objective,proxy_divergence_heavy,27.34038655373657,175.32794725662774,2460.634789836291,0.3467414802514629,0.5607297947883617
full_core,206,dynamic_k,multi_objective,proxy_exposure_heavy,27.34038655373657,175.32794725662774,2460.634789836291,0.3467414802514629,0.6244029493022404
full_core,206,dynamic_k,multi_objective,proxy_waiting_heavy,27.34038655373657,175.32794725662774,2460.634789836291,0.3467414802514629,0.5825175563925983
full_core,206,dynamic_k,multi_objective,rank_mmr_divergence,44.02909756200853,148.75240611152142,3962.6187805807676,0.35768742591182867,0.5390490824344996
full_core,206,context_aware,nearest,rating_validity,28.44629048815724,188.5553935004892,2560.1661439341515,0.5698987829441987,0.7429068222943609
full_core,206,drift_aware,nearest,rating_validity,26.86170021246429,111.97723006227692,2417.553019121786,0.5395389038638789,0.7212876657197131
