profile,seed,rating,policy,scenario,n_matches,prediction_log_loss,brier_score,rating_mae,rating_rmse,rating_volatility,expected_winprob_deviation,team_mmr_gap,role_mismatch_rate,within_team_variance,waiting_time_proxy,unfair_match_exposure,repeated_large_gap_exposure,new_player_unfair_exposure,low_activity_unfair_exposure,smurf_victimization,waiting_time_frustration,tail_unfairness_p95,cvar_unfairness_worst5,visible_rank_volatility,mmr_rank_divergence,exposure_risk_index,churn_risk_proxy,loss_streak_exposure,task_id,smurf_ratio,smurf_skill_gap,role_scarcity,role_scarcity_level,new_player_ratio,candidate_pool_size,n_players,days,matches_per_day,fairness_debt,fairness_debt_reduction_vs_nearest,smurf_victimization_delta_vs_nearest,risk_transfer_index,nearest_debt,nearest_smurf
risk_transfer,601,dynamic_k,multi_objective_with_smurf_exposure_penalty,risk_transfer,192,0.6962917984191236,0.2515664016811972,485.43860273727176,644.4685657912255,0.1142000701789945,0.1302955753762184,18.972850083673425,0.0817708333333333,13345.71575670019,5.891145833333333,1.0277777777777777,0.3694444444444444,0.3506493506493506,0.4193548387096774,1.3375,0.2747222222222222,0.3155498527268459,0.3450711197551315,209.5600625182556,11.192845983753156,0.0854682257294068,0.0854682257294068,0.3569444444444444,risk_seed601_sr0.15_gap700_low_multi_objective_with_smurf_exposure_penalty,0.15,700,low,0.08,0.1,30,720,16,120,0.3287829890956196,0.2769895152252107,0.7347222222222222,2.6525271962906056,0.6057725043208303,0.6027777777777777
risk_transfer,601,dynamic_k,role_aware,risk_transfer,192,0.6901998161781345,0.2485551847830588,486.9600078169942,644.6512805422813,0.1136820513449361,0.1524032378959576,13.421041082734243,0.0174479166666666,13179.874382972372,6.040104166666667,1.1944444444444444,0.5305555555555556,0.3376623376623376,0.4946236559139785,0.9625,0.3073611111111111,0.3436095953788156,0.3847822298613916,209.5357638630436,11.321957022248784,0.1023729136243962,0.1023729136243962,0.4,risk_seed601_sr0.15_gap700_high_role_aware,0.15,700,high,0.45,0.1,30,720,16,120,0.26095743048787745,0.15046101133658973,0.36944444444444446,2.4554164641228984,0.4114184418244672,0.5930555555555556
risk_transfer,602,dynamic_k,nearest,risk_transfer,948,0.6919918189823429,0.2494398622833549,330.462499172535,416.9151445489383,0.1420613256856717,0.2290715546362599,50.30255580639692,0.0114451476793248,54.559681044426064,5.979430379746836,2.2888888888888888,1.3416666666666666,2.08,0.8131868131868132,0.0,0.5215277777777778,0.4506950415177171,0.4706483193412518,131.6706304963862,18.862619613568103,0.2021998069349398,0.2021998069349398,0.5583333333333333,risk_seed602_sr0.0_gap700_high_nearest,0.0,700,high,0.45,0.1,30,720,16,120,0.545743875316568,0.0,0.0,0.0,0.545743875316568,0.0
risk_transfer,601,dynamic_k,multi_objective_without_smurf_penalty,risk_transfer,192,0.68840067519008,0.2476312638606957,486.21500655493526,646.559170023777,0.1144984420348216,0.1323277603033614,9.849066855895584,0.0669270833333333,13340.190228729793,5.965625,0.9444444444444444,0.3166666666666666,0.2727272727272727,0.4838709677419355,1.2375,0.29875,0.3269302346658895,0.3706108427784342,209.67239295521787,11.223933110042362,0.0814655598328814,0.0814655598328814,0.3527777777777778,risk_seed601_sr0.15_gap700_high_multi_objective_without_smurf_penalty,0.15,700,high,0.45,0.1,30,720,16,120,0.3020381524717734,0.10938028935269378,0.6444444444444445,5.891778566853584,0.4114184418244672,0.5930555555555556
risk_transfer,601,dynamic_k,multi_objective_with_smurf_exposure_penalty,risk_transfer,192,0.699694238708006,0.2531730240723441,485.9096098266355,645.1463961163498,0.1153529827564339,0.1426202738196186,18.04066400884471,0.0901041666666666,13523.021654812264,6.047395833333333,1.0833333333333333,0.4680555555555555,0.3506493506493506,0.5376344086021505,1.275,0.30625,0.3156177057937032,0.3522804703781891,209.68614432420665,11.18953701099965,0.0947731811798468,0.0947731811798468,0.3722222222222222,risk_seed601_sr0.15_gap700_high_multi_objective_with_smurf_exposure_penalty,0.15,700,high,0.45,0.1,30,720,16,120,0.3695752264785298,0.04184321534593738,0.6819444444444444,16.297610946159168,0.4114184418244672,0.5930555555555556
risk_transfer,602,dynamic_k,nearest,risk_transfer,840,0.6937204185580121,0.2502865078232347,342.35679301476495,426.8043586058696,0.1374728637260663,0.2223564593405161,47.91570582589931,0.0144047619047619,27.01104879357435,5.968452380952381,1.9277777777777776,1.0083333333333333,1.6607142857142858,0.9183673469387756,0.7097222222222223,0.5320833333333334,0.4544446384091479,0.4673838502393191,130.83383494323718,17.72920360829516,0.1695780372383203,0.1695780372383203,0.4819444444444444,risk_seed602_sr0.02_gap300_low_nearest,0.02,300,low,0.08,0.1,30,720,16,120,0.5420943580631765,0.0,0.0,0.0,0.5420943580631765,0.7097222222222223
risk_transfer,602,dynamic_k,role_aware,risk_transfer,192,0.6971898118928683,0.2520029464380202,342.7213557011979,430.2769496164237,0.1132071702664753,0.1237989226207397,8.724459202889026,0.0096354166666666,3055.567919024754,5.8484375,0.8055555555555556,0.2402777777777777,0.4259259259259259,0.3296703296703296,0.0,0.2724999999999999,0.2754625375153415,0.3096203992611422,130.85786329021676,10.88398495214578,0.070265998145416,0.070265998145416,0.3027777777777777,risk_seed602_sr0.0_gap300_low_role_aware,0.0,300,low,0.08,0.1,30,720,16,120,0.05764340918161081,0.4641048780487367,0.0,0.0,0.5217482872303475,0.0
risk_transfer,602,dynamic_k,multi_objective_without_smurf_penalty,risk_transfer,192,0.6953489925693569,0.2511000166133482,344.0714205725723,430.97553465018393,0.1128933726373106,0.1317385271278235,5.553497832514,0.0471354166666666,2752.5364103680354,5.731770833333333,1.0,0.3555555555555555,0.3571428571428571,0.4285714285714285,0.0,0.2551388888888888,0.3033179949390616,0.3483991157053074,130.6948996435483,10.761187187529863,0.0828277397685623,0.0828277397685623,0.3611111111111111,risk_seed602_sr0.0_gap300_low_multi_objective_without_smurf_penalty,0.0,300,low,0.08,0.1,30,720,16,120,0.17168422992141869,0.3500640573089288,0.0,0.0,0.5217482872303475,0.0
risk_transfer,602,dynamic_k,role_aware,risk_transfer,192,0.6990768842968379,0.252914218544572,341.72918012053776,428.56321391468,0.1152149144759623,0.1282817288231709,9.829117377624918,0.01796875,3607.980896441128,5.820833333333333,1.0277777777777777,0.4527777777777778,0.6470588235294118,0.4725274725274725,0.0,0.2638888888888889,0.2840866013418006,0.3047981409421475,130.22623343934976,12.059257037508702,0.0918787151731804,0.0918787151731804,0.3555555555555555,risk_seed602_sr0.0_gap300_high_role_aware,0.0,300,high,0.45,0.1,30,720,16,120,0.14598250059517798,0.39976137472139,0.0,0.0,0.545743875316568,0.0
risk_transfer,602,dynamic_k,multi_objective_with_smurf_exposure_penalty,risk_transfer,192,0.6927813972640372,0.2498171314324473,342.26420124584706,429.02945292523145,0.1148951163328038,0.1295191394712752,8.577871658152675,0.0609375,3502.1784659886403,5.822395833333334,1.0277777777777777,0.4375,0.6,0.4725274725274725,0.0,0.2806944444444444,0.3026046736900526,0.32492031624423,130.36454440979378,12.68088283093422,0.0934562137735833,0.0934562137735833,0.3944444444444444,risk_seed602_sr0.0_gap300_high_multi_objective_with_smurf_exposure_penalty,0.0,300,high,0.45,0.1,30,720,16,120,0.2206072970736908,0.32513657824287717,0.0,0.0,0.545743875316568,0.0
risk_transfer,602,dynamic_k,nearest,risk_transfer,1164,0.6934305068898867,0.2501410762840056,339.13833266175544,421.3688768708549,0.1485227049748982,0.2305420373182117,51.893275575517485,0.0076030927835051,19.801053182164203,5.972250859106529,2.6694444444444443,1.7180555555555554,2.4915254237288136,1.0816326530612246,0.4736111111111111,0.6404166666666667,0.4471851128465877,0.4685294880289181,130.03393533198377,21.249773112680952,0.2446211221438946,0.2446211221438946,0.6638888888888889,risk_seed602_sr0.02_gap300_high_nearest,0.02,300,high,0.45,0.1,30,720,16,120,0.6970404697513052,0.0,0.0,0.0,0.6970404697513052,0.4736111111111111
risk_transfer,602,dynamic_k,multi_objective_without_smurf_penalty,risk_transfer,192,0.6959874195335738,0.2514126458056823,343.2477600078114,429.4312530218454,0.1148589651082442,0.1227613935863398,6.801825082285158,0.0520833333333333,3315.4093540812555,5.745833333333333,0.8055555555555556,0.2083333333333333,0.4107142857142857,0.3186813186813186,0.0,0.2491666666666666,0.3056002231859299,0.3422557960985874,130.07054909730311,11.852281423786216,0.071245233202657,0.071245233202657,0.3777777777777777,risk_seed602_sr0.0_gap300_high_multi_objective_without_smurf_penalty,0.0,300,high,0.45,0.1,30,720,16,120,0.13734544947057534,0.4083984258459926,0.0,0.0,0.545743875316568,0.0
risk_transfer,602,dynamic_k,multi_objective_with_smurf_exposure_penalty,risk_transfer,192,0.6891109806037906,0.2479876505486255,341.5800437171492,430.3064815397293,0.1135783471438591,0.1229910790060206,6.794993845113109,0.0651041666666666,3305.513008353806,5.806770833333332,0.9583333333333334,0.2763888888888889,0.3518518518518518,0.3956043956043956,0.0,0.2659722222222222,0.2644895140093123,0.301165899821487,130.8581000380865,11.644745928711831,0.0778594559896617,0.0778594559896617,0.3319444444444444,risk_seed602_sr0.0_gap300_low_multi_objective_with_smurf_exposure_penalty,0.0,300,low,0.08,0.1,30,720,16,120,0.1577111496083301,0.3640371376220174,0.0,0.0,0.5217482872303475,0.0
risk_transfer,602,dynamic_k,nearest,risk_transfer,840,0.6942364270866346,0.2505049192692949,358.4472594584403,449.4577724159798,0.1377122148842657,0.2217999495743626,48.55750443626592,0.0154761904761904,125.50823522259088,5.968452380952381,2.083333333333333,1.1680555555555556,1.9322033898305084,0.8877551020408163,0.4222222222222222,0.5320833333333334,0.453727363360297,0.4702165534081048,139.50287245473467,17.527732192469877,0.1833027320195591,0.1833027320195591,0.5041666666666667,risk_seed602_sr0.02_gap700_low_nearest,0.02,700,low,0.08,0.1,30,720,16,120,0.5572970306677097,0.0,0.0,0.0,0.5572970306677097,0.4222222222222222
risk_transfer,602,dynamic_k,role_aware,risk_transfer,192,0.6971898118928683,0.2520029464380202,342.7213557011979,430.2769496164237,0.1132071702664753,0.1237989226207397,8.724459202889026,0.0096354166666666,3055.567919024754,5.8484375,0.8055555555555556,0.2402777777777777,0.4259259259259259,0.3296703296703296,0.0,0.2724999999999999,0.2754625375153415,0.3096203992611422,130.85786329021676,10.88398495214578,0.070265998145416,0.070265998145416,0.3027777777777777,risk_seed602_sr0.0_gap700_low_role_aware,0.0,700,low,0.08,0.1,30,720,16,120,0.05764340918161081,0.4641048780487367,0.0,0.0,0.5217482872303475,0.0
risk_transfer,602,dynamic_k,multi_objective_without_smurf_penalty,risk_transfer,192,0.6953489925693569,0.2511000166133482,344.0714205725723,430.97553465018393,0.1128933726373106,0.1317385271278235,5.553497832514,0.0471354166666666,2752.5364103680354,5.731770833333333,1.0,0.3555555555555555,0.3571428571428571,0.4285714285714285,0.0,0.2551388888888888,0.3033179949390616,0.3483991157053074,130.6948996435483,10.761187187529863,0.0828277397685623,0.0828277397685623,0.3611111111111111,risk_seed602_sr0.0_gap700_low_multi_objective_without_smurf_penalty,0.0,700,low,0.08,0.1,30,720,16,120,0.17168422992141869,0.3500640573089288,0.0,0.0,0.5217482872303475,0.0
risk_transfer,602,dynamic_k,role_aware,risk_transfer,192,0.6990768842968379,0.252914218544572,341.72918012053776,428.56321391468,0.1152149144759623,0.1282817288231709,9.829117377624918,0.01796875,3607.980896441128,5.820833333333333,1.0277777777777777,0.4527777777777778,0.6470588235294118,0.4725274725274725,0.0,0.2638888888888889,0.2840866013418006,0.3047981409421475,130.22623343934976,12.059257037508702,0.0918787151731804,0.0918787151731804,0.3555555555555555,risk_seed602_sr0.0_gap700_high_role_aware,0.0,700,high,0.45,0.1,30,720,16,120,0.14598250059517798,0.39976137472139,0.0,0.0,0.545743875316568,0.0
risk_transfer,602,dynamic_k,multi_objective_with_smurf_exposure_penalty,risk_transfer,192,0.6891109806037906,0.2479876505486255,341.5800437171492,430.3064815397293,0.1135783471438591,0.1229910790060206,6.794993845113109,0.0651041666666666,3305.513008353806,5.806770833333332,0.9583333333333334,0.2763888888888889,0.3518518518518518,0.3956043956043956,0.0,0.2659722222222222,0.2644895140093123,0.301165899821487,130.8581000380865,11.644745928711831,0.0778594559896617,0.0778594559896617,0.3319444444444444,risk_seed602_sr0.0_gap700_low_multi_objective_with_smurf_exposure_penalty,0.0,700,low,0.08,0.1,30,720,16,120,0.1577111496083301,0.3640371376220174,0.0,0.0,0.5217482872303475,0.0
risk_transfer,602,dynamic_k,multi_objective_without_smurf_penalty,risk_transfer,192,0.6959874195335738,0.2514126458056823,343.2477600078114,429.4312530218454,0.1148589651082442,0.1227613935863398,6.801825082285158,0.0520833333333333,3315.4093540812555,5.745833333333333,0.8055555555555556,0.2083333333333333,0.4107142857142857,0.3186813186813186,0.0,0.2491666666666666,0.3056002231859299,0.3422557960985874,130.07054909730311,11.852281423786216,0.071245233202657,0.071245233202657,0.3777777777777777,risk_seed602_sr0.0_gap700_high_multi_objective_without_smurf_penalty,0.0,700,high,0.45,0.1,30,720,16,120,0.13734544947057534,0.4083984258459926,0.0,0.0,0.545743875316568,0.0
risk_transfer,602,dynamic_k,multi_objective_with_smurf_exposure_penalty,risk_transfer,192,0.6927813972640372,0.2498171314324473,342.26420124584706,429.02945292523145,0.1148951163328038,0.1295191394712752,8.577871658152675,0.0609375,3502.1784659886403,5.822395833333334,1.0277777777777777,0.4375,0.6,0.4725274725274725,0.0,0.2806944444444444,0.3026046736900526,0.32492031624423,130.36454440979378,12.68088283093422,0.0934562137735833,0.0934562137735833,0.3944444444444444,risk_seed602_sr0.0_gap700_high_multi_objective_with_smurf_exposure_penalty,0.0,700,high,0.45,0.1,30,720,16,120,0.2206072970736908,0.32513657824287717,0.0,0.0,0.545743875316568,0.0
risk_transfer,602,dynamic_k,nearest,risk_transfer,1164,0.694339633419547,0.2505843507205226,355.7395979264381,444.8671534236816,0.1488723096181891,0.2363366948383113,51.91353431963136,0.0083762886597938,95.08743623130474,5.972250859106529,2.6694444444444443,1.7763888888888888,2.6,1.0918367346938775,0.2972222222222222,0.6404166666666667,0.4515858743954091,0.4695378055858311,139.39158741186048,22.21569120054053,0.2513047867211058,0.2513047867211058,0.7222222222222222,risk_seed602_sr0.02_gap700_high_nearest,0.02,700,high,0.45,0.1,30,720,16,120,0.7008051914276107,0.0,0.0,0.0,0.7008051914276107,0.2972222222222222
risk_transfer,602,dynamic_k,role_aware,risk_transfer,192,0.6963341811770132,0.251591697619872,353.53815281204646,439.2461427251378,0.1139745558114845,0.1384762460811798,7.473267369025703,0.0177083333333333,2489.8264893425226,5.944791666666667,1.0833333333333333,0.4416666666666666,0.2982456140350877,0.5102040816326531,1.0125,0.2855555555555555,0.310415141066709,0.3552532767511471,129.57772782043006,11.141928526188664,0.0923478659484115,0.0923478659484115,0.3736111111111111,risk_seed602_sr0.02_gap300_low_role_aware,0.02,300,low,0.08,0.1,30,720,16,120,0.22708283807766363,0.3150115199855129,0.3027777777777777,0.9611641434310154,0.5420943580631765,0.7097222222222223
risk_transfer,602,dynamic_k,nearest,risk_transfer,732,0.6935874538992279,0.250229309290471,339.4367492576427,421.45626194886654,0.1342584448942371,0.2165847675706744,46.1962500058328,0.0188524590163934,132.9617428129521,6.017622950819671,1.8305555555555555,0.9472222222222222,1.7384615384615385,0.6363636363636364,0.8513888888888889,0.4704166666666666,0.4459934651626466,0.4669965791445229,138.77622854143826,16.57751681525732,0.1612079108668505,0.1612079108668505,0.5194444444444445,risk_seed602_sr0.05_gap300_low_nearest,0.05,300,low,0.08,0.1,30,720,16,120,0.49842749853863594,0.0,0.0,0.0,0.49842749853863594,0.8513888888888889
risk_transfer,602,dynamic_k,multi_objective_without_smurf_penalty,risk_transfer,192,0.6954319437115352,0.2511412689991166,357.18029975283633,444.2557740708036,0.114374585063099,0.1416839222170732,6.220346785790017,0.0567708333333333,2327.205393436011,5.930208333333333,1.1388888888888888,0.4972222222222222,0.6290322580645161,0.5714285714285714,0.6263888888888889,0.2870833333333333,0.317167204057133,0.3530668485404898,129.6851275238821,11.930187833097383,0.0975248936238063,0.0975248936238063,0.3472222222222222,risk_seed602_sr0.02_gap300_low_multi_objective_without_smurf_penalty,0.02,300,low,0.08,0.1,30,720,16,120,0.2992101212925595,0.242884236770617,-0.08333333333333337,-0.3430989776913125,0.5420943580631765,0.7097222222222223
risk_transfer,602,dynamic_k,nearest,risk_transfer,732,0.6935016019135367,0.2501707319913621,340.43543144781864,424.1236729378938,0.1363654076058378,0.2191700545883849,46.1309851060357,0.0182377049180327,142.80870224571714,5.918442622950819,1.8166666666666669,1.0472222222222225,1.6363636363636365,0.7613636363636364,0.8444444444444444,0.4869444444444444,0.4470499324595219,0.4658467256300405,138.36238433894158,18.86530347925777,0.1723581574822845,0.1723581574822845,0.6055555555555555,risk_seed602_sr0.05_gap300_high_nearest,0.05,300,high,0.45,0.1,30,720,16,120,0.5211340361778746,0.0,0.0,0.0,0.5211340361778746,0.8444444444444444
risk_transfer,602,dynamic_k,multi_objective_with_smurf_exposure_penalty,risk_transfer,192,0.6955574663112284,0.2512053104420867,354.932740450526,441.52889048405547,0.1140786742607156,0.1308588549383662,8.110630513359224,0.0770833333333333,2508.0956261140577,5.966145833333333,1.0694444444444444,0.3875,0.4833333333333333,0.4693877551020408,0.5986111111111111,0.2951388888888889,0.2938895785825969,0.359019487305823,129.84207543879867,12.140757509990904,0.0905298274396807,0.0905298274396807,0.3666666666666666,risk_seed602_sr0.02_gap300_low_multi_objective_with_smurf_exposure_penalty,0.02,300,low,0.08,0.1,30,720,16,120,0.2744239267928297,0.26767043127034684,-0.11111111111111116,-0.41510416590949134,0.5420943580631765,0.7097222222222223
risk_transfer,602,dynamic_k,role_aware,risk_transfer,192,0.6935996101477094,0.2502085680615014,355.26915634928554,440.4750692975935,0.116032524540973,0.1424291007264423,8.09238556607973,0.0239583333333333,2612.046117593383,5.853645833333332,1.1388888888888888,0.5152777777777777,0.576271186440678,0.4387755102040816,0.9611111111111112,0.2743055555555556,0.3158176140855448,0.3489077434880008,130.01947039708628,12.20891179081844,0.098336983664328,0.098336983664328,0.3277777777777778,risk_seed602_sr0.02_gap300_high_role_aware,0.02,300,high,0.45,0.1,30,720,16,120,0.24916799727153796,0.44787247247976725,0.48750000000000016,1.0884794890403162,0.6970404697513052,0.4736111111111111
risk_transfer,602,dynamic_k,multi_objective_with_smurf_exposure_penalty,risk_transfer,192,0.6908640165697069,0.2488580079561775,355.6709091318831,442.0031610277652,0.115635069752381,0.1330904852343429,9.189231121300413,0.07890625,2578.731085466037,5.95,0.9861111111111112,0.3652777777777777,0.7666666666666667,0.4489795918367347,0.4986111111111111,0.29,0.3145450176736664,0.3460216159528641,129.24064075438733,11.85335464996462,0.0873425646137679,0.0873425646137679,0.3916666666666666,risk_seed602_sr0.02_gap300_high_multi_objective_with_smurf_exposure_penalty,0.02,300,high,0.45,0.1,30,720,16,120,0.2855531909791958,0.4114872787721094,0.025000000000000022,0.060755219637896915,0.6970404697513052,0.4736111111111111
risk_transfer,602,dynamic_k,multi_objective_without_smurf_penalty,risk_transfer,192,0.6929488442987132,0.2499010882003695,355.7917995212066,443.8586337221094,0.1159002433080698,0.1335550370506772,6.0812589443388285,0.06015625,2658.77050625786,5.874479166666667,0.9722222222222222,0.3277777777777778,0.5967741935483871,0.4489795918367347,0.6888888888888889,0.2747222222222222,0.297387898132091,0.3498401387883654,129.42328331264915,11.942314311399436,0.0841213455309159,0.0841213455309159,0.3861111111111111,risk_seed602_sr0.02_gap300_high_multi_objective_without_smurf_penalty,0.02,300,high,0.45,0.1,30,720,16,120,0.24631225821113914,0.45072821154016607,0.2152777777777778,0.47762215070177294,0.6970404697513052,0.4736111111111111
risk_transfer,602,dynamic_k,role_aware,risk_transfer,192,0.6948024118260571,0.2508004555625615,370.2503249414288,463.3317385825412,0.1137239403325138,0.1353392529997781,10.63891664174062,0.01796875,5249.202392067738,6.0015625,1.0833333333333333,0.4236111111111111,0.2758620689655172,0.3673469387755102,0.8847222222222222,0.3084722222222222,0.3103743037001044,0.3502215438676345,139.16355120629248,10.638728073120502,0.088964208044485,0.088964208044485,0.2930555555555555,risk_seed602_sr0.02_gap700_low_role_aware,0.02,700,low,0.08,0.1,30,720,16,120,0.19263854710339903,0.36465848356431074,0.46249999999999997,1.268309996463949,0.5572970306677097,0.4222222222222222
risk_transfer,602,dynamic_k,nearest,risk_transfer,732,0.6940667902422832,0.250464043909035,371.82553075400807,483.1649863133786,0.1341501046509139,0.2146941313611906,46.509474639218745,0.0187158469945355,262.28256776519044,6.017622950819671,1.7138888888888888,0.8430555555555556,1.553846153846154,0.6136363636363636,0.2402777777777777,0.4704166666666667,0.4509788902698193,0.4674811916812422,169.1178831395449,18.03079302016152,0.1567715548514737,0.1567715548514737,0.6055555555555555,risk_seed602_sr0.05_gap700_low_nearest,0.05,700,low,0.08,0.1,30,720,16,120,0.427672898583123,0.0,0.0,0.0,0.427672898583123,0.2402777777777777
risk_transfer,602,dynamic_k,multi_objective_without_smurf_penalty,risk_transfer,192,0.6937335402450668,0.2503009828160772,368.4345863713406,463.527238407608,0.1145767464046448,0.1366425189923414,8.573351109541628,0.0666666666666666,5833.562820706429,5.9296875,1.0277777777777777,0.4291666666666666,0.5245901639344263,0.4285714285714285,0.8125,0.2788888888888889,0.2943026122801762,0.3198632828146134,139.18259056999872,10.98647596519277,0.0883530071480709,0.0883530071480709,0.325,risk_seed602_sr0.02_gap700_low_multi_objective_without_smurf_penalty,0.02,700,low,0.08,0.1,30,720,16,120,0.2697343070408763,0.28756272362683344,0.3902777777777778,1.3571918253362922,0.5572970306677097,0.4222222222222222
risk_transfer,602,dynamic_k,nearest,risk_transfer,732,0.6929511710217343,0.2499187667628395,372.42423396844686,484.36380345143294,0.1364177154814586,0.2199617859556084,47.054196460091134,0.0193989071038251,352.4883615307116,5.918442622950819,1.836111111111111,1.1,1.9090909090909087,0.7840909090909091,0.1861111111111111,0.4869444444444444,0.4395418383555685,0.46289767221206,169.21658980748916,20.5418607036773,0.1800684847617331,0.1800684847617331,0.6569444444444444,risk_seed602_sr0.05_gap700_high_nearest,0.05,700,high,0.45,0.1,30,720,16,120,0.4944586017865501,0.0,0.0,0.0,0.4944586017865501,0.1861111111111111
risk_transfer,602,dynamic_k,multi_objective_without_smurf_penalty,risk_transfer,192,0.6971578306048322,0.2520054074620151,371.619762061878,466.2449751246537,0.1161091370811774,0.125904026786007,9.37522872002094,0.0744791666666666,5078.829373400867,5.846875,0.9722222222222222,0.3458333333333333,0.4032258064516129,0.3571428571428571,0.7472222222222222,0.2601388888888889,0.3002643838403422,0.3301604155919786,138.63400218463434,12.109786438035382,0.0839888619396291,0.0839888619396291,0.3569444444444444,risk_seed602_sr0.02_gap700_high_multi_objective_without_smurf_penalty,0.02,700,high,0.45,0.1,30,720,16,120,0.2519549317201844,0.44885025970742626,0.45,1.0025615230641132,0.7008051914276107,0.2972222222222222
risk_transfer,602,dynamic_k,multi_objective_with_smurf_exposure_penalty,risk_transfer,192,0.6985643003390153,0.2526830955761313,370.8641459623196,465.0458305430829,0.1160606788640943,0.144795437018518,10.772004927307776,0.0890625,4065.219384811311,5.9875,1.0833333333333333,0.4222222222222222,0.85,0.4897959183673469,0.6291666666666667,0.2991666666666667,0.3370244068268938,0.3750503212774519,138.52660114350488,11.995083760624713,0.0934976132581319,0.0934976132581319,0.3875,risk_seed602_sr0.02_gap700_high_multi_objective_with_smurf_exposure_penalty,0.02,700,high,0.45,0.1,30,720,16,120,0.34832038100194135,0.3524848104256693,0.33194444444444443,0.9417269471656954,0.7008051914276107,0.2972222222222222
risk_transfer,602,dynamic_k,multi_objective_with_smurf_exposure_penalty,risk_transfer,192,0.6950974347615908,0.2509713622344008,367.7156948469371,462.6864916841956,0.1145733263110402,0.1328725563002114,12.187640281636192,0.0877604166666666,3345.1539581805378,6.003645833333334,1.0277777777777777,0.4027777777777778,0.3559322033898305,0.4897959183673469,0.7208333333333333,0.3044444444444444,0.3002691575981939,0.3326091204580952,138.8770564247032,12.197318551046871,0.0899492999155366,0.0899492999155366,0.3486111111111111,risk_seed602_sr0.02_gap700_low_multi_objective_with_smurf_exposure_penalty,0.02,700,low,0.08,0.1,30,720,16,120,0.2991433299612565,0.25815370070645327,0.2986111111111111,1.156718305001802,0.5572970306677097,0.4222222222222222
risk_transfer,602,dynamic_k,role_aware,risk_transfer,192,0.6910082070231242,0.2489008418783532,370.69551136907313,463.3314924218223,0.1154350402609968,0.1451180431999476,11.78379402907688,0.0200520833333333,5858.204386602666,5.8859375,1.2083333333333333,0.5833333333333334,0.8666666666666667,0.5,0.8208333333333333,0.28875,0.3174041147867397,0.3629950700287161,139.11664106109464,12.327496365015673,0.1060029974158191,0.1060029974158191,0.375,risk_seed602_sr0.02_gap700_high_role_aware,0.02,700,high,0.45,0.1,30,720,16,120,0.26946333576707643,0.43134185566053423,0.523611111111111,1.2139121308069687,0.7008051914276107,0.2972222222222222
risk_transfer,602,dynamic_k,nearest,risk_transfer,948,0.6934691220175521,0.2501647980952515,340.6069066458634,430.1591748718981,0.1418131302237212,0.2328548590127192,49.70279653063946,0.0116561181434599,46.39914731260272,6.054430379746836,2.1972222222222224,1.227777777777778,1.7936507936507935,0.7894736842105263,1.1944444444444444,0.5444444444444444,0.4624888350653336,0.4777706910715357,149.21202914756648,17.686240630771167,0.193058362470916,0.193058362470916,0.5638888888888889,risk_seed602_sr0.1_gap300_low_nearest,0.1,300,low,0.08,0.1,30,720,16,120,0.6032582033291136,0.0,0.0,0.0,0.6032582033291136,1.1944444444444444
risk_transfer,602,dynamic_k,role_aware,risk_transfer,192,0.6979150753198192,0.2523607717161273,351.9929690233675,436.5265427806603,0.1165408091059695,0.136395935396922,9.791510046891291,0.01875,5624.662277178242,5.815104166666667,1.125,0.4833333333333333,0.7014925373134329,0.4204545454545454,1.227777777777778,0.2661111111111111,0.3099043715169043,0.3456514660539681,137.85376680981057,12.550298913928833,0.0977752537753226,0.0977752537753226,0.3861111111111111,risk_seed602_sr0.05_gap300_high_role_aware,0.05,300,high,0.45,0.1,30,720,16,120,0.25504642405445777,0.2660876121234168,0.38333333333333364,1.4406282587689045,0.5211340361778746,0.8444444444444444
risk_transfer,602,dynamic_k,role_aware,risk_transfer,192,0.6905680605351194,0.2487048301592808,349.70706310379586,433.6699089479202,0.1127766410894239,0.1364400781945321,11.760644675950212,0.0197916666666666,5369.288794715437,5.869270833333332,1.0833333333333333,0.3763888888888889,0.3076923076923077,0.3295454545454545,1.4125,0.2733333333333334,0.292278194766066,0.334095918150068,138.46835331875474,11.02402957818786,0.0860941074978859,0.0860941074978859,0.3138888888888889,risk_seed602_sr0.05_gap300_low_role_aware,0.05,300,low,0.08,0.1,30,720,16,120,0.21177137319722059,0.2866561253414154,0.5611111111111112,1.9574363200605338,0.49842749853863594,0.8513888888888889
risk_transfer,602,dynamic_k,multi_objective_without_smurf_penalty,risk_transfer,192,0.6951351140482579,0.2509891688520387,352.2479070941824,435.265921923334,0.1130593396986481,0.1170779901206821,7.536856530510076,0.0643229166666666,4044.8752833929098,5.8359375,0.7916666666666666,0.2555555555555555,0.2835820895522388,0.2613636363636363,1.522222222222222,0.2588888888888889,0.2802211371447467,0.3179539679012996,138.23342787845493,10.898181531354464,0.0709529361340397,0.0709529361340397,0.3222222222222222,risk_seed602_sr0.05_gap300_low_multi_objective_without_smurf_penalty,0.05,300,low,0.08,0.1,30,720,16,120,0.2346044077424851,0.26382309079615085,0.6708333333333331,2.542739270125784,0.49842749853863594,0.8513888888888889
