profile,seed,rating,policy,scenario,n_matches,prediction_log_loss,brier_score,rating_mae,rating_rmse,rating_volatility,expected_winprob_deviation,team_mmr_gap,role_mismatch_rate,within_team_variance,waiting_time_proxy,unfair_match_exposure,new_player_unfair_exposure,smurf_victimization,tail_unfairness_p95,cvar_unfairness_worst5,visible_rank_volatility,mmr_rank_divergence,churn_risk_proxy,loss_streak_exposure
medium,105,elo,fairness_constrained,baseline,1092,0.6936409982179528,0.2502520643462887,362.3831873900102,474.28314005708506,0.10573682932146215,0.2292461029806752,26.20288778840264,0.0,1136.4679176851098,6.12069597069597,3.025,2.4328358208955225,1.7722222222222221,0.45985880455613043,0.47480803018092926,139.541560370595,12.170619803893052,0.21962289960868508,0.6041666666666666
medium,105,elo,multi_objective,baseline,336,0.6913858929987219,0.24912098901107607,370.9611860640828,483.43119430341216,0.0932549675445202,0.14016504412006245,8.370829447513458,0.0,5509.45080128084,5.929464285714285,1.9583333333333333,0.875,2.591666666666667,0.3195404262375144,0.36117143861418044,139.21952942181125,8.311620527942445,0.12764129690575698,0.43472222222222223
medium,105,dynamic_k,random,baseline,1092,0.6939126873647647,0.25030038119753045,360.13128444156246,469.123002446886,0.18106849567797303,0.22238951051047381,47.4852935682582,0.0,5374.76289583784,6.1510989010989015,3.158333333333333,2.911764705882353,1.3763888888888889,0.45991805778317163,0.4770915044681055,141.6047243753216,27.311544247711485,0.27881187037378957,0.9763888888888889
medium,105,dynamic_k,nearest,baseline,966,0.6927726102765104,0.2498261831569946,358.46807731237186,467.5798835875448,0.15553227352691731,0.22021562950442392,41.04338124427823,0.0,141.9158332475146,6.025776397515528,2.6944444444444446,1.6229508196721312,1.475,0.4643124292752824,0.4805739078688278,143.71691667630265,21.197844416738242,0.2057743656653743,0.5638888888888889
medium,105,dynamic_k,expanding,baseline,966,0.6927726102765104,0.2498261831569946,358.46807731237186,467.5798835875448,0.15553227352691731,0.22021562950442392,41.04338124427823,0.0,141.9158332475146,6.025776397515528,2.6944444444444446,1.6229508196721312,1.475,0.4643124292752824,0.4805739078688278,143.71691667630265,21.197844416738242,0.2057743656653743,0.5638888888888889
medium,105,dynamic_k,role_aware,baseline,336,0.6967002151896308,0.25176872354659574,364.52065806078315,476.8147995321418,0.13407497028253582,0.15136397695479753,7.8805054165970105,0.0,5297.781679905856,5.957440476190476,2.236111111111111,0.7808219178082192,2.75,0.3280662929367696,0.36542579602902914,142.24280437076783,15.396524767104511,0.15725477735182652,0.4027777777777778
medium,105,dynamic_k,fairness_constrained,baseline,1092,0.6925336715972148,0.2497060833385432,353.1084789416357,461.0579990466716,0.16034993920759852,0.23044980100145823,44.37117335264217,0.0,1383.0618049939262,6.147893772893773,3.186111111111111,2.3943661971830985,1.8541666666666667,0.4585089726997452,0.4759485176410654,143.32736849947025,23.036984790740128,0.2678790451579512,0.6916666666666667
medium,105,dynamic_k,multi_objective,baseline,336,0.6967002151896308,0.25176872354659574,364.52065806078315,476.8147995321418,0.13407497028253582,0.15136397695479753,7.8805054165970105,0.0,5297.781679905856,5.957440476190476,2.236111111111111,0.7808219178082192,2.75,0.3280662929367696,0.36542579602902914,142.24280437076783,15.396524767104511,0.15725477735182652,0.4027777777777778
medium,105,glicko_like,random,baseline,1092,0.6942929720335139,0.25048881609984697,359.6265268923145,472.44022095961617,0.1543622262367457,0.22457581015496128,38.90047445689592,0.0,5253.646987975152,6.127747252747253,3.102777777777778,3.074626865671642,1.2986111111111112,0.46470207480454045,0.4789241040226264,140.52876615259373,21.642288881985273,0.26125930187225666,0.8805555555555555
medium,105,glicko_like,nearest,baseline,966,0.6946384771176982,0.2507415522831821,363.7855906926564,474.52136932735425,0.12707639540249638,0.2219539861047183,32.745883243097765,0.0,108.87363372753738,6.025776397515528,3.075,2.1515151515151514,1.461111111111111,0.463328849558493,0.47807144097555837,141.06728170014662,16.291705056826437,0.23026484549872508,0.5472222222222223
medium,105,glicko_like,expanding,baseline,966,0.6946384771176982,0.2507415522831821,363.7855906926564,474.52136932735425,0.12707639540249638,0.2219539861047183,32.745883243097765,0.0,108.87363372753738,6.025776397515528,3.075,2.1515151515151514,1.461111111111111,0.463328849558493,0.47807144097555837,141.06728170014662,16.291705056826437,0.23026484549872508,0.5472222222222223
medium,105,glicko_like,role_aware,baseline,336,0.6949425730297427,0.25089381861574217,368.5309477283288,480.0842271389505,0.10911948198366539,0.1530056661020612,8.13695399877906,0.0,5141.935177659857,5.970238095238095,2.0972222222222223,0.7534246575342466,2.577777777777778,0.33880061813465334,0.37458342167838604,140.08332347368452,11.78808841375936,0.1457815608107559,0.4597222222222222
medium,105,glicko_like,fairness_constrained,baseline,966,0.6924222386626899,0.24963850640886193,358.736798220272,471.4382087498111,0.128924907075992,0.23134732557588764,34.646208444052675,0.0,1617.2480772452443,6.137474120082815,3.058333333333333,2.2058823529411766,1.9736111111111112,0.4591981357500125,0.4734036200899223,140.7105690750571,18.151870679481604,0.24539298059342002,0.7
medium,105,glicko_like,multi_objective,baseline,336,0.6949425730297427,0.25089381861574217,368.5309477283288,480.0842271389505,0.10911948198366539,0.1530056661020612,8.13695399877906,0.0,5141.935177659857,5.970238095238095,2.0972222222222223,0.7534246575342466,2.577777777777778,0.33880061813465334,0.37458342167838604,140.08332347368452,11.78808841375936,0.1457815608107559,0.4597222222222222
medium,105,drift_aware,random,baseline,1092,0.6917620337179549,0.2491288374407436,350.39986478185773,457.6950850232454,0.18027462216388762,0.21798951031959324,47.59047791609431,0.0,4520.545098369026,6.146520146520147,3.013888888888889,2.927536231884058,1.325,0.4497747486123585,0.46696915088299834,128.19703862930047,27.68550027186298,0.2627895173245721,0.9666666666666667
medium,105,drift_aware,nearest,baseline,966,0.6929382844641429,0.24989920231948776,354.2222348992885,459.93075284474475,0.15538653133926114,0.21926009313784042,40.832987991493845,0.0,117.10766228966948,6.025776397515528,2.986111111111111,1.9672131147540983,1.5402777777777779,0.4561132152799857,0.47635425011284166,130.70070607702405,24.404603947599597,0.23501014609389095,0.5569444444444445
medium,105,drift_aware,expanding,baseline,966,0.6929382844641429,0.24989920231948776,354.2222348992885,459.93075284474475,0.15538653133926114,0.21926009313784042,40.832987991493845,0.0,117.10766228966948,6.025776397515528,2.986111111111111,1.9672131147540983,1.5402777777777779,0.4561132152799857,0.47635425011284166,130.70070607702405,24.404603947599597,0.23501014609389095,0.5569444444444445
medium,105,drift_aware,role_aware,baseline,336,0.6949205618717168,0.25088304177832643,361.62790616507056,464.8922683436859,0.13555543419324043,0.14014371315640387,7.871996496805012,0.0,4514.861446659178,5.9589285714285705,1.875,0.8194444444444444,2.5388888888888888,0.3269760304580012,0.3647861069747472,129.90015286805124,20.109124712297362,0.13356613123833214,0.4361111111111111
medium,105,drift_aware,fairness_constrained,baseline,1470,0.69268338143502,0.24978387377247466,345.155644448166,446.711360670979,0.17067548041056893,0.23821526623693978,49.21675384948725,0.0,565.36030179785,6.156054421768707,3.7111111111111112,3.3181818181818183,1.5986111111111112,0.4609861574276493,0.47881479368990476,131.1418299372113,26.19488601398138,0.2956277795125883,0.6111111111111112
medium,105,drift_aware,multi_objective,baseline,336,0.6949205618717168,0.25088304177832643,361.62790616507056,464.8922683436859,0.13555543419324043,0.14014371315640387,7.871996496805012,0.0,4514.861446659178,5.9589285714285705,1.875,0.8194444444444444,2.5388888888888888,0.3269760304580012,0.3647861069747472,129.90015286805124,20.109124712297362,0.13356613123833214,0.4361111111111111
medium,105,context_aware,random,baseline,1092,0.6928951140360722,0.24980545278500269,354.2048912004594,469.06453001960637,0.18179295908946572,0.22353588697456445,47.844813950639384,0.0,5393.992057278749,6.129578754578755,3.0416666666666665,2.652173913043478,1.2805555555555554,0.4535826627577998,0.4709035494759317,141.91951313871334,26.559951474439423,0.2625873246754561,0.9666666666666667
medium,105,context_aware,nearest,baseline,966,0.6916849371149767,0.24931769084988278,359.6911456769995,468.20243329475716,0.15681318251900497,0.21984884891296308,41.94035228726833,0.0,159.408212603282,6.025776397515528,2.8194444444444446,1.8833333333333333,1.5527777777777778,0.4656786428576142,0.47992570819554015,143.02489777231162,21.67543995611805,0.22419379031665734,0.5694444444444444
medium,105,context_aware,expanding,baseline,966,0.6916849371149767,0.24931769084988278,359.6911456769995,468.20243329475716,0.15681318251900497,0.21984884891296308,41.94035228726833,0.0,159.408212603282,6.025776397515528,2.8194444444444446,1.8833333333333333,1.5527777777777778,0.4656786428576142,0.47992570819554015,143.02489777231162,21.67543995611805,0.22419379031665734,0.5694444444444444
medium,105,context_aware,role_aware,baseline,336,0.6967002151896308,0.25176872354659574,364.52065806078315,476.8147995321418,0.13407497028253582,0.15136397695479753,7.8805054165970105,0.0,5297.781679905856,5.957440476190476,2.236111111111111,0.7808219178082192,2.75,0.3280662929367696,0.36542579602902914,142.24280437076783,15.396524767104511,0.15725477735182652,0.4027777777777778
medium,105,context_aware,fairness_constrained,baseline,1344,0.6930328071974405,0.24994403934356565,347.1379512590266,457.31224954375307,0.16795034441395185,0.23543929635097674,48.128915568639904,0.0,981.0241524877749,5.999702380952381,3.588888888888889,3.032258064516129,1.7375,0.46543681935236725,0.48062977944529833,143.16995869315247,24.361654728791482,0.28900022274898396,0.6875
medium,105,context_aware,multi_objective,baseline,336,0.6967002151896308,0.25176872354659574,364.52065806078315,476.8147995321418,0.13407497028253582,0.15136397695479753,7.8805054165970105,0.0,5297.781679905856,5.957440476190476,2.236111111111111,0.7808219178082192,2.75,0.3280662929367696,0.36542579602902914,142.24280437076783,15.396524767104511,0.15725477735182652,0.4027777777777778
medium,106,elo,random,baseline,1596,0.6956503302948515,0.25107374995700243,368.31941565409585,479.19790059339607,0.11998293387330194,0.22555853454848424,31.43496497497361,0.0,3105.9675818856417,6.023684210526316,3.611111111111111,3.2586206896551726,1.3388888888888888,0.450067775077666,0.4684960244206475,145.15701755135834,15.6610290367322,0.2875312758959393,0.9791666666666666
medium,106,elo,nearest,baseline,1470,0.6946287112421283,0.25067786681493204,365.38508497970696,474.36610292680734,0.10956092165835755,0.23340005965610447,28.12896057065526,0.0,96.70477634864153,6.0330612244897965,3.7555555555555555,2.966666666666667,1.6444444444444444,0.4538882726882342,0.4733730281375773,145.30821251352447,13.779636253363272,0.29366744417257235,0.7611111111111111
medium,106,elo,expanding,baseline,1470,0.6946287112421283,0.25067786681493204,365.38508497970696,474.36610292680734,0.10956092165835755,0.23340005965610447,28.12896057065526,0.0,96.70477634864153,6.0330612244897965,3.7555555555555555,2.966666666666667,1.6444444444444444,0.4538882726882342,0.4733730281375773,145.30821251352447,13.779636253363272,0.29366744417257235,0.7611111111111111
medium,106,elo,role_aware,baseline,336,0.6926027143564566,0.24973094691183959,380.0405767212074,491.2202783755128,0.0930572549565672,0.14118334625074722,8.750985689840613,0.0,6107.78666121365,5.90625,2.0555555555555554,0.7027027027027027,2.9305555555555554,0.2982651103868553,0.3391352785828291,145.3529885710762,8.041201348174193,0.1389996385632666,0.4222222222222222
medium,106,elo,fairness_constrained,baseline,1344,0.6950669801894582,0.25090398437458805,366.2574801837582,476.2891863282828,0.10829178592378531,0.2250130340426127,28.19773612531563,0.0,939.2169446342797,5.965029761904762,3.2666666666666666,2.5757575757575757,2.029166666666667,0.45067397530791287,0.46926705439967714,145.74168235034378,14.366348015555756,0.2565774623695564,0.7361111111111112
medium,106,elo,multi_objective,baseline,336,0.6926027143564566,0.24973094691183959,380.0405767212074,491.2202783755128,0.0930572549565672,0.14118334625074722,8.750985689840613,0.0,6107.78666121365,5.90625,2.0555555555555554,0.7027027027027027,2.9305555555555554,0.2982651103868553,0.3391352785828291,145.3529885710762,8.041201348174193,0.1389996385632666,0.4222222222222222
medium,106,dynamic_k,random,baseline,1596,0.6921440906551845,0.24952847479678103,356.20059348242825,463.8679431844442,0.19058265895307022,0.23008805361150345,52.41207591542252,0.0,3314.1794273914247,6.008646616541353,3.9138888888888888,3.793103448275862,1.5,0.45430380192944686,0.47054870031330925,148.47692225377747,27.179903882903343,0.3377297982636107,0.95
medium,106,dynamic_k,nearest,baseline,1470,0.6949511995072045,0.25085979433352995,355.7070889590084,462.05302517237743,0.16792594693160087,0.22979268101417913,47.59942526613938,0.0,102.76720898898463,6.0330612244897965,3.5388888888888888,2.76271186440678,1.773611111111111,0.45215430360275144,0.47294458231147085,149.9474497135087,24.40515820697611,0.28705237010305223,0.7666666666666667
medium,106,dynamic_k,expanding,baseline,1470,0.6949511995072045,0.25085979433352995,355.7070889590084,462.05302517237743,0.16792594693160087,0.22979268101417913,47.59942526613938,0.0,102.76720898898463,6.0330612244897965,3.5388888888888888,2.76271186440678,1.773611111111111,0.45215430360275144,0.47294458231147085,149.9474497135087,24.40515820697611,0.28705237010305223,0.7666666666666667
medium,106,dynamic_k,role_aware,baseline,336,0.6948245710243705,0.2508327004810872,381.6416981816815,492.12993150293465,0.1329442672333498,0.13253622426921022,8.057918098679682,0.0,5856.167200881453,5.908035714285714,1.7638888888888888,0.5072463768115942,2.879166666666667,0.29447747740731184,0.33568056045225864,148.76722902428642,14.228337279433926,0.12371824127327193,0.3861111111111111
medium,106,dynamic_k,fairness_constrained,baseline,1470,0.6946381495675473,0.2506727353633319,358.49197118805085,465.9795367402889,0.16934410329951877,0.22827808230553873,48.89330051565178,0.0,792.2675285185941,5.938163265306122,3.638888888888889,2.9365079365079363,1.9861111111111112,0.4533099140335178,0.46762467115526235,149.7251308282784,24.047806522319377,0.2972391847119065,0.6222222222222222
medium,106,dynamic_k,multi_objective,baseline,336,0.6948245710243705,0.2508327004810872,381.6416981816815,492.12993150293465,0.1329442672333498,0.13253622426921022,8.057918098679682,0.0,5856.167200881453,5.908035714285714,1.7638888888888888,0.5072463768115942,2.879166666666667,0.29447747740731184,0.33568056045225864,148.76722902428642,14.228337279433926,0.12371824127327193,0.3861111111111111
medium,106,glicko_like,random,baseline,1596,0.6935316657745035,0.25013620633231737,359.28054537424265,469.87695649777754,0.1599950845374354,0.23200491386371092,42.92273176293355,0.0,3225.765233355311,5.984523809523809,3.761111111111111,3.2241379310344827,1.3444444444444446,0.45306688412021573,0.46881298574733143,146.78020984377548,23.202915232186967,0.30910493510477405,0.9805555555555555
medium,106,glicko_like,nearest,baseline,1470,0.6949764264672612,0.250753695909183,356.85774403149225,466.07570290613575,0.13768900803387865,0.22956638307811345,38.7518473027141,0.0,107.69598403246246,6.0330612244897965,3.65,2.8615384615384616,1.6444444444444444,0.4597793013327703,0.474013524962521,146.75648699153027,20.948159375045087,0.29130576574503525,0.7694444444444445
medium,106,glicko_like,expanding,baseline,1470,0.6949764264672612,0.250753695909183,356.85774403149225,466.07570290613575,0.13768900803387865,0.22956638307811345,38.7518473027141,0.0,107.69598403246246,6.0330612244897965,3.65,2.8615384615384616,1.6444444444444444,0.4597793013327703,0.474013524962521,146.75648699153027,20.948159375045087,0.29130576574503525,0.7694444444444445
medium,106,glicko_like,role_aware,baseline,336,0.6947878573570565,0.2508164422500786,378.1143964553188,491.15666683959444,0.1088616052698029,0.13363111294442306,8.284395812903849,0.0,5881.953483208041,5.879464285714286,1.7638888888888888,0.6712328767123288,2.9402777777777778,0.3123830638654358,0.3463293902362743,146.39983675758194,10.636831397006024,0.11875177779874296,0.36527777777777776
medium,106,glicko_like,fairness_constrained,baseline,1470,0.6944331064633378,0.250500696593765,361.001643138672,470.7678134228141,0.13614478646384617,0.2226796355577754,39.045204647045004,0.0,837.6409443778616,5.863537414965988,3.6055555555555556,2.7777777777777777,2.0388888888888888,0.4477236693142329,0.469647428300164,147.15102161352013,18.241805557411894,0.2735287814230334,0.7027777777777777
medium,106,glicko_like,multi_objective,baseline,336,0.6947878573570565,0.2508164422500786,378.1143964553188,491.15666683959444,0.1088616052698029,0.13363111294442306,8.284395812903849,0.0,5881.953483208041,5.879464285714286,1.7638888888888888,0.6712328767123288,2.9402777777777778,0.3123830638654358,0.3463293902362743,146.39983675758194,10.636831397006024,0.11875177779874296,0.36527777777777776
medium,106,drift_aware,random,baseline,1596,0.6945943442308746,0.250646136674997,350.41651783595006,452.38902373418983,0.19103015402144613,0.22776717684306264,51.74474066028624,0.0,2809.6954852620065,5.98953634085213,3.8027777777777776,3.533333333333333,1.2930555555555556,0.45664877130289383,0.47465570084729786,134.6203410489927,30.15859907970858,0.32876396709223105,0.9958333333333333
medium,106,drift_aware,nearest,baseline,1470,0.694698484069554,0.2507664528023132,344.92847456293197,447.93275467192495,0.16901169171331026,0.22768645491321562,47.49379127922485,0.0,92.6371411377865,6.0330612244897965,3.7472222222222222,2.76271186440678,1.7666666666666666,0.4511188930094813,0.47069594878364185,135.20697253812904,27.417165218662223,0.3074970889777553,0.7180555555555556
medium,106,drift_aware,expanding,baseline,1470,0.694698484069554,0.2507664528023132,344.92847456293197,447.93275467192495,0.16901169171331026,0.22768645491321562,47.49379127922485,0.0,92.6371411377865,6.0330612244897965,3.7472222222222222,2.76271186440678,1.7666666666666666,0.4511188930094813,0.47069594878364185,135.20697253812904,27.417165218662223,0.3074970889777553,0.7180555555555556
medium,106,drift_aware,role_aware,baseline,336,0.6949074990625644,0.2508724958854255,369.18100296988695,473.6531242935142,0.13381069122011627,0.12881973239819075,9.408409508651651,0.0,6011.010529513436,5.9089285714285715,1.7083333333333333,0.5205479452054794,2.9902777777777776,0.3050295052665798,0.34062078917307276,136.19990682156546,19.154619465632514,0.12789376069872713,0.3875
medium,106,drift_aware,fairness_constrained,baseline,1470,0.6933053589139364,0.2501025451888971,346.7408172385825,448.58170892072286,0.1686243239129642,0.22759706640683863,48.82514530901521,0.0,648.8189193503791,5.921020408163265,3.7111111111111112,3.1044776119402986,2.0416666666666665,0.45283099825468853,0.4704879660480917,135.95230680056213,26.88378843059031,0.2968587962453367,0.6375
medium,106,drift_aware,multi_objective,baseline,336,0.6949074990625644,0.2508724958854255,369.18100296988695,473.6531242935142,0.13381069122011627,0.12881973239819075,9.408409508651651,0.0,6011.010529513436,5.9089285714285715,1.7083333333333333,0.5205479452054794,2.9902777777777776,0.3050295052665798,0.34062078917307276,136.19990682156546,19.154619465632514,0.12789376069872713,0.3875
medium,106,context_aware,random,baseline,1596,0.694548236831185,0.25050208848538064,355.11218988411514,465.1478423580836,0.19273040796137164,0.22966120489343547,52.605429465541604,0.0,3314.1422489717997,6.0171052631578945,3.7444444444444445,3.4482758620689653,1.4013888888888888,0.4552599172341872,0.47084735563877705,148.41884417169499,28.668912127499972,0.31768531475452055,0.9680555555555556
medium,106,context_aware,nearest,baseline,1470,0.694818184357016,0.2508003427462511,356.069278337567,458.4368100367193,0.16964047034472318,0.23101304740522507,48.465510009653514,0.0,102.76037026477782,6.0330612244897965,3.8916666666666666,2.76271186440678,1.6819444444444445,0.45243208120706074,0.47053370960996505,150.00973659311867,25.097988947790654,0.32347658453342626,0.6958333333333333
medium,106,context_aware,expanding,baseline,1470,0.694818184357016,0.2508003427462511,356.069278337567,458.4368100367193,0.16964047034472318,0.23101304740522507,48.465510009653514,0.0,102.76037026477782,6.0330612244897965,3.8916666666666666,2.76271186440678,1.6819444444444445,0.45243208120706074,0.47053370960996505,150.00973659311867,25.097988947790654,0.32347658453342626,0.6958333333333333
medium,106,context_aware,role_aware,baseline,336,0.6948245710243705,0.2508327004810872,381.6416981816815,492.12993150293465,0.1329442672333498,0.13253622426921022,8.057918098679682,0.0,5856.167200881453,5.908035714285714,1.7638888888888888,0.5072463768115942,2.879166666666667,0.29447747740731184,0.33568056045225864,148.76722902428642,14.228337279433926,0.12371824127327193,0.3861111111111111
medium,106,context_aware,fairness_constrained,baseline,1344,0.6948730702584742,0.25079674219999193,360.6668959403818,469.19433939018745,0.1672277845443218,0.22081389152528424,48.22706558342494,0.0,803.6312595752272,6.004166666666667,3.25,2.380952380952381,2.0236111111111112,0.45140546144464394,0.4698158116994551,149.0868543969133,24.13185148580674,0.2671682888640797,0.6791666666666667
medium,106,context_aware,multi_objective,baseline,336,0.6948245710243705,0.2508327004810872,381.6416981816815,492.12993150293465,0.1329442672333498,0.13253622426921022,8.057918098679682,0.0,5856.167200881453,5.908035714285714,1.7638888888888888,0.5072463768115942,2.879166666666667,0.29447747740731184,0.33568056045225864,148.76722902428642,14.228337279433926,0.12371824127327193,0.3861111111111111
medium,107,elo,random,baseline,1470,0.6961247247079704,0.25138716514912407,370.5355676716827,484.232819843093,0.11920585675441255,0.23281682611367766,30.649897187881606,0.0,3535.895160154962,6.0896598639455775,3.525,2.75,1.523611111111111,0.45870905403630274,0.47625562028424584,142.0608222316445,16.181158673100327,0.2905842348418336,0.9930555555555556
medium,107,elo,nearest,baseline,1218,0.6943081029869705,0.25057306386334205,374.14364635578573,487.4269450580191,0.10713384930739485,0.22635148110041667,25.944155713239216,0.0,114.58102134530981,6.0657635467980295,3.3666666666666667,2.3714285714285714,1.5361111111111112,0.45397414022815397,0.4730791206184742,142.87753189327464,12.919289912464485,0.2519728618656619,0.6902777777777778
medium,107,elo,expanding,baseline,1218,0.6943081029869705,0.25057306386334205,374.14364635578573,487.4269450580191,0.10713384930739485,0.22635148110041667,25.944155713239216,0.0,114.58102134530981,6.0657635467980295,3.3666666666666667,2.3714285714285714,1.5361111111111112,0.45397414022815397,0.4730791206184742,142.87753189327464,12.919289912464485,0.2519728618656619,0.6902777777777778
medium,107,elo,role_aware,baseline,336,0.6942197758057516,0.2505318298533937,384.5662157907394,498.21224297971133,0.09345388528875295,0.14449148392790787,8.447810449957084,0.0,5188.7736791016805,5.853869047619047,2.013888888888889,0.4177215189873418,2.584722222222222,0.32305372682310285,0.35718995962111594,142.71201755723686,7.8756381478406965,0.13954854820383208,0.4041666666666667
medium,107,elo,fairness_constrained,baseline,1848,0.6941218786346168,0.2504831474211934,366.23652187611475,478.42276817750036,0.11344803349368156,0.23555984561469842,30.03669017784978,0.0,479.49728013004443,5.993181818181818,4.141666666666667,2.8225806451612905,1.6527777777777777,0.46877625138674595,0.48262279762915267,142.83216183838863,14.968564785928379,0.3156065752153065,0.8388888888888889
medium,107,elo,multi_objective,baseline,336,0.6942197758057516,0.2505318298533937,384.5662157907394,498.21224297971133,0.09345388528875295,0.14449148392790787,8.447810449957084,0.0,5188.7736791016805,5.853869047619047,2.013888888888889,0.4177215189873418,2.584722222222222,0.32305372682310285,0.35718995962111594,142.71201755723686,7.8756381478406965,0.13954854820383208,0.4041666666666667
medium,107,dynamic_k,random,baseline,1470,0.6954020546011378,0.2510440066040083,364.8180994621617,477.38141239158693,0.18871708467422452,0.22507642234913885,50.77364762676074,0.0,3782.4472029689714,6.066190476190476,3.4972222222222222,2.4461538461538463,1.4847222222222223,0.457611893704861,0.4760710555983421,145.22357527715047,28.242902811720917,0.3060903490526616,1.0361111111111112
medium,107,dynamic_k,nearest,baseline,1218,0.6936594258147144,0.2502529756705916,364.26235021450765,477.582676099053,0.16357640417281438,0.2213231419695104,44.86573373949452,0.0,105.57271590977388,6.0657635467980295,3.3666666666666667,2.4,1.7722222222222221,0.4593961529997847,0.4757534478825484,146.59375418441974,22.74510367670348,0.27108602933672754,0.6986111111111111
medium,107,dynamic_k,expanding,baseline,1218,0.6936594258147144,0.2502529756705916,364.26235021450765,477.582676099053,0.16357640417281438,0.2213231419695104,44.86573373949452,0.0,105.57271590977388,6.0657635467980295,3.3666666666666667,2.4,1.7722222222222221,0.4593961529997847,0.4757534478825484,146.59375418441974,22.74510367670348,0.27108602933672754,0.6986111111111111
medium,107,dynamic_k,role_aware,baseline,336,0.6924997858392026,0.24969285449351925,381.0001510546868,492.4858020496092,0.13446376799484422,0.1433040853719886,9.906759106021022,0.0,6055.339451360617,5.847619047619047,2.0555555555555554,0.4805194805194805,2.9277777777777776,0.3232735112873457,0.37588664208831474,146.23694144892593,14.829685876408137,0.14247529256700608,0.36527777777777776
medium,107,dynamic_k,fairness_constrained,baseline,1218,0.6940600104045488,0.2504527024508464,362.7477088396327,475.3043440005937,0.1646352785038068,0.22795504879764192,46.11058350648958,0.0,1090.5278337348152,6.023727422003284,3.3777777777777778,2.4078947368421053,2.275,0.4589573126925698,0.4779303918488892,146.64607348978458,23.18988877301784,0.2659899884851422,0.6361111111111111
medium,107,dynamic_k,multi_objective,baseline,336,0.6924997858392026,0.24969285449351925,381.0001510546868,492.4858020496092,0.13446376799484422,0.1433040853719886,9.906759106021022,0.0,6055.339451360617,5.847619047619047,2.0555555555555554,0.4805194805194805,2.9277777777777776,0.3232735112873457,0.37588664208831474,146.23694144892593,14.829685876408137,0.14247529256700608,0.36527777777777776
medium,107,glicko_like,random,baseline,1470,0.6957347432393033,0.25119698526894485,360.5291662686417,475.71233590542306,0.16036582709622818,0.23118398831656964,42.51205800958653,0.0,3636.055753509035,6.093741496598639,3.611111111111111,3.0579710144927534,1.5652777777777778,0.4562830925030023,0.4770745921146228,143.665805272624,25.14980549667513,0.31224780404779984,0.9916666666666667
medium,107,glicko_like,nearest,baseline,1218,0.69420439962462,0.2505272900311155,371.4332035772191,485.44845533929987,0.13300734533654343,0.22725650192066163,35.421066058146195,0.0,121.63562489736434,6.0657635467980295,3.227777777777778,2.1527777777777777,1.7222222222222223,0.4591907154728018,0.4761627860990213,144.30986391581453,17.644685544483995,0.24616418200398033,0.6555555555555556
medium,107,glicko_like,expanding,baseline,1218,0.69420439962462,0.2505272900311155,371.4332035772191,485.44845533929987,0.13300734533654343,0.22725650192066163,35.421066058146195,0.0,121.63562489736434,6.0657635467980295,3.227777777777778,2.1527777777777777,1.7222222222222223,0.4591907154728018,0.4761627860990213,144.30986391581453,17.644685544483995,0.24616418200398033,0.6555555555555556
medium,107,glicko_like,role_aware,baseline,336,0.6920029045685473,0.2494349547832919,385.19799216661,497.8740004146848,0.1103760758755913,0.14565889205749735,9.886549981477973,0.0,5566.17741101751,5.8238095238095235,2.111111111111111,0.5569620253164557,2.863888888888889,0.3145914264726081,0.3722422206660538,144.00904981934838,11.106500484153274,0.14573190939300015,0.3972222222222222
medium,107,glicko_like,fairness_constrained,baseline,1596,0.6943664078069071,0.2506000959700118,366.39352346370026,477.2838033712425,0.13775701304174415,0.2355567782898076,38.12242951524014,0.0,531.2048506959443,6.141290726817043,3.9472222222222224,2.9726027397260273,1.8736111111111111,0.4598178601833901,0.4774661092286178,144.53927131871362,18.348195896521347,0.3063626455853052,0.7013888888888888
medium,107,glicko_like,multi_objective,baseline,336,0.6920029045685473,0.2494349547832919,385.19799216661,497.8740004146848,0.1103760758755913,0.14565889205749735,9.886549981477973,0.0,5566.17741101751,5.8238095238095235,2.111111111111111,0.5569620253164557,2.863888888888889,0.3145914264726081,0.3722422206660538,144.00904981934838,11.106500484153274,0.14573190939300015,0.3972222222222222
medium,107,drift_aware,random,baseline,1470,0.6954180537953485,0.2511315928931811,350.14716825562937,455.8068881899489,0.18947414237990015,0.22893474517645673,50.31813289120211,0.0,3115.2036370775563,6.100204081632652,3.4472222222222224,2.830769230769231,1.6569444444444446,0.46297180407839444,0.48063818072155956,129.450569167136,30.398022592375728,0.305848657570863,0.9388888888888889
medium,107,drift_aware,nearest,baseline,1218,0.6939705614350681,0.25040652660282237,354.872709301162,459.6023150171731,0.16306478503717647,0.22539340616257422,44.805533476777065,0.0,84.23061473778063,6.0657635467980295,3.341666666666667,2.414285714285714,1.7666666666666666,0.46211067851001775,0.4780057653349267,132.29910779206267,25.971028845272716,0.2638287849179038,0.6375
medium,107,drift_aware,expanding,baseline,1218,0.6939705614350681,0.25040652660282237,354.872709301162,459.6023150171731,0.16306478503717647,0.22539340616257422,44.805533476777065,0.0,84.23061473778063,6.0657635467980295,3.341666666666667,2.414285714285714,1.7666666666666666,0.46211067851001775,0.4780057653349267,132.29910779206267,25.971028845272716,0.2638287849179038,0.6375
